client_id,program_id,label,budget_level,profile_type_encoded,preferred_language,budget_numeric,price_normalized,duration_days,category_encoded,target_audience_encoded,visa_required,has_spa,has_pool,has_beach,has_flight,is_all_inclusive,hotel_stars,climate_encoded,is_religious,budget_match_score,audience_match,price_ratio,season_match,visa_obstacle
C0555,1,0.6161842105263158,1.0,1.0,0.0,3800.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.7539473684210527,0.0,0.5526315789473685,1.0,0.0
C0555,2,0.47338719760074865,1.0,1.0,0.0,3800.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.44462399200249564,0.0,1.368421052631579,1.0,0.0
C0555,3,0.8139473684210526,1.0,1.0,0.0,3800.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.9131578947368421,1.0,0.8421052631578947,1.0,1.0
C0555,4,0.2434760192237616,1.0,1.0,0.0,3800.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.011586730745872069,0.0,3.026315789473684,1.0,1.0
C0555,5,0.4581464130706757,1.0,1.0,0.0,3800.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.560488043568919,0.0,1.263157894736842,1.0,1.0
C0555,6,0.5647619294203845,1.0,1.0,0.0,3800.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2492064314012815,1.0,1.631578947368421,1.0,1.0
C0555,7,0.8878947368421053,1.0,1.0,0.0,3800.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.8263157894736842,1.0,0.6842105263157895,1.0,0.0
C0555,8,0.496578947368421,1.0,1.0,0.0,3800.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.8552631578947368,0.0,0.7368421052631579,0.0,0.0
C0555,9,0.39004039412134894,1.0,1.0,0.0,3800.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.6668013137378299,0.0,1.1842105263157894,0.0,0.0
C0555,10,0.7661842105263158,1.0,1.0,0.0,3800.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.7539473684210527,1.0,0.5526315789473685,1.0,1.0
C0555,11,0.7792105263157895,1.0,1.0,0.0,3800.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7973684210526315,1.0,0.631578947368421,1.0,1.0
C0556,1,0.505,2.0,4.0,0.0,12000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.55,0.0,0.175,1.0,0.0
C0556,2,0.8965,2.0,4.0,0.0,12000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6883333333333332,1.0,0.43333333333333335,1.0,0.0
C0556,3,0.41900000000000004,2.0,4.0,0.0,12000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5966666666666667,0.0,0.26666666666666666,1.0,1.0
C0556,4,0.6331249999999999,2.0,4.0,0.0,12000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.9770833333333333,0.0,0.9583333333333334,1.0,1.0
C0556,5,0.44099999999999995,2.0,4.0,0.0,12000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.6699999999999999,0.0,0.4,1.0,1.0
C0556,6,0.7102499999999999,2.0,4.0,0.0,12000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.7341666666666666,1.0,0.5166666666666667,1.0,1.0
C0556,7,0.7607499999999999,2.0,4.0,0.0,12000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.5691666666666666,1.0,0.21666666666666667,1.0,0.0
C0556,8,0.36350000000000005,2.0,4.0,0.0,12000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.5783333333333334,0.0,0.23333333333333334,0.0,0.0
C0556,9,0.48687499999999995,2.0,4.0,0.0,12000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.65625,0.0,0.375,0.0,0.0
C0556,10,0.655,2.0,4.0,0.0,12000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.55,1.0,0.175,1.0,1.0
C0556,11,0.658,2.0,4.0,0.0,12000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5599999999999999,1.0,0.2,1.0,1.0
C0557,1,0.5135,2.0,2.0,0.0,9000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5783333333333334,0.0,0.23333333333333334,1.0,0.0
C0557,2,0.6203333333333333,2.0,2.0,0.0,9000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.7677777777777777,0.0,0.5777777777777777,1.0,0.0
C0557,3,0.4836666666666667,2.0,2.0,0.0,9000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.6455555555555555,0.0,0.35555555555555557,1.0,1.0
C0557,4,0.5028242443492666,2.0,2.0,0.0,9000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.542747481164222,0.0,1.2777777777777777,1.0,1.0
C0557,5,0.763,2.0,2.0,0.0,9000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.7433333333333333,1.0,0.5333333333333333,1.0,1.0
C0557,6,0.7386666666666667,2.0,2.0,0.0,9000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.8288888888888889,1.0,0.6888888888888889,1.0,1.0
C0557,7,0.8226666666666667,2.0,2.0,0.0,9000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6088888888888888,1.0,0.28888888888888886,1.0,0.0
C0557,8,0.6763333333333333,2.0,2.0,0.0,9000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.6211111111111111,1.0,0.3111111111111111,0.0,0.0
C0557,9,0.5075,2.0,2.0,0.0,9000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.725,0.0,0.5,0.0,0.0
C0557,10,0.6635,2.0,2.0,0.0,9000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.5783333333333334,1.0,0.23333333333333334,1.0,1.0
C0557,11,0.669,2.0,2.0,0.0,9000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5966666666666667,1.0,0.26666666666666666,1.0,1.0
C0558,1,0.5416346153846153,1.0,3.0,1.0,5200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6721153846153847,0.0,0.40384615384615385,1.0,0.0
C0558,2,0.69,1.0,3.0,1.0,5200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
C0558,3,0.4765384615384616,1.0,3.0,1.0,5200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7884615384615384,0.0,0.6153846153846154,1.0,1.0
C0558,4,0.5608717769095086,1.0,3.0,1.0,5200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.06957258969836208,1.0,2.2115384615384617,1.0,1.0
C0558,5,0.5773076923076923,1.0,3.0,1.0,5200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.9576923076923077,0.0,0.9230769230769231,1.0,1.0
C0558,6,0.6865084733157321,1.0,3.0,1.0,5200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.6550282443857736,1.0,1.1923076923076923,1.0,1.0
C0558,7,0.9075,1.0,3.0,1.0,5200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.725,1.0,0.5,1.0,0.0
C0558,8,0.4638461538461538,1.0,3.0,1.0,5200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.7461538461538462,0.0,0.5384615384615384,0.0,0.0
C0558,9,0.7677884615384616,1.0,3.0,1.0,5200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.9259615384615385,1.0,0.8653846153846154,0.0,0.0
C0558,10,0.6916346153846153,1.0,3.0,1.0,5200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6721153846153847,1.0,0.40384615384615385,1.0,1.0
C0558,11,0.7511538461538462,1.0,3.0,1.0,5200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7038461538461538,1.0,0.46153846153846156,1.0,1.0
C0559,1,0.5283076923076923,1.0,4.0,1.0,6500.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6276923076923077,0.0,0.3230769230769231,1.0,0.0
C0559,2,0.907,1.0,4.0,1.0,6500.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.89,1.0,0.8,1.0,0.0
C0559,3,0.4562307692307692,1.0,4.0,1.0,6500.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7207692307692308,0.0,0.49230769230769234,1.0,1.0
C0559,4,0.34522826019599123,1.0,4.0,1.0,6500.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.18409420065330417,0.0,1.7692307692307692,1.0,1.0
C0559,5,0.5468461538461539,1.0,4.0,1.0,6500.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.8561538461538462,0.0,0.7384615384615385,1.0,1.0
C0559,6,0.7823846153846155,1.0,4.0,1.0,6500.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.9746153846153847,1.0,0.9538461538461539,1.0,1.0
C0559,7,0.841,1.0,4.0,1.0,6500.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6699999999999999,1.0,0.4,1.0,0.0
C0559,8,0.44607692307692304,1.0,4.0,1.0,6500.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.686923076923077,0.0,0.4307692307692308,0.0,0.0
C0559,9,0.48923076923076914,1.0,4.0,1.0,6500.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.8307692307692307,0.0,0.6923076923076923,0.0,0.0
C0559,10,0.6783076923076923,1.0,4.0,1.0,6500.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6276923076923077,1.0,0.3230769230769231,1.0,1.0
C0559,11,0.7359230769230769,1.0,4.0,1.0,6500.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.6530769230769231,1.0,0.36923076923076925,1.0,1.0
C0560,1,0.8905,1.0,0.0,0.0,3000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.835,1.0,0.7,1.0,0.0
C0560,2,0.39976672938463764,1.0,0.0,0.0,3000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.19922243128212558,0.0,1.7333333333333334,1.0,0.0
C0560,3,0.4990745370124693,1.0,0.0,0.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
C0560,4,0.240588869395871,1.0,0.0,0.0,3000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0019628979862366743,0.0,3.8333333333333335,1.0,1.0
C0560,5,0.370140590589755,1.0,0.0,0.0,3000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2671353019658503,0.0,1.6,1.0,1.0
C0560,6,0.5187062769522409,1.0,0.0,0.0,3000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.09568758984080315,1.0,2.066666666666667,1.0,1.0
C0560,7,0.918,1.0,0.0,0.0,3000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.9266666666666666,1.0,0.8666666666666667,1.0,0.0
C0560,8,0.5289999999999999,1.0,0.0,0.0,3000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.9633333333333334,0.0,0.9333333333333333,0.0,0.0
C0560,9,0.28986132510942386,1.0,0.0,0.0,3000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.33287108369807955,0.0,1.5,0.0,0.0
C0560,10,0.7905,1.0,0.0,0.0,3000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.835,1.0,0.7,1.0,1.0
C0560,11,0.807,1.0,0.0,0.0,3000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.89,1.0,0.8,1.0,1.0
C0561,1,0.5416346153846153,1.0,2.0,0.0,5200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6721153846153847,0.0,0.40384615384615385,1.0,0.0
C0561,2,0.64,1.0,2.0,0.0,5200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
C0561,3,0.5265384615384615,1.0,2.0,0.0,5200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7884615384615384,0.0,0.6153846153846154,1.0,1.0
C0561,4,0.3108717769095086,1.0,2.0,0.0,5200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.06957258969836208,0.0,2.2115384615384617,1.0,1.0
C0561,5,0.8773076923076922,1.0,2.0,0.0,5200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.9576923076923077,1.0,0.9230769230769231,1.0,1.0
C0561,6,0.6865084733157321,1.0,2.0,0.0,5200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.6550282443857736,1.0,1.1923076923076923,1.0,1.0
C0561,7,0.9075,1.0,2.0,0.0,5200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.725,1.0,0.5,1.0,0.0
C0561,8,0.7638461538461537,1.0,2.0,0.0,5200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.7461538461538462,1.0,0.5384615384615384,0.0,0.0
C0561,9,0.5177884615384615,1.0,2.0,0.0,5200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.9259615384615385,0.0,0.8653846153846154,0.0,0.0
C0561,10,0.6916346153846153,1.0,2.0,0.0,5200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6721153846153847,1.0,0.40384615384615385,1.0,1.0
C0561,11,0.7511538461538462,1.0,2.0,0.0,5200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7038461538461538,1.0,0.46153846153846156,1.0,1.0
C0562,1,0.5283076923076923,1.0,4.0,0.0,6500.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6276923076923077,0.0,0.3230769230769231,1.0,0.0
C0562,2,0.907,1.0,4.0,0.0,6500.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.89,1.0,0.8,1.0,0.0
C0562,3,0.4562307692307692,1.0,4.0,0.0,6500.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7207692307692308,0.0,0.49230769230769234,1.0,1.0
C0562,4,0.34522826019599123,1.0,4.0,0.0,6500.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.18409420065330417,0.0,1.7692307692307692,1.0,1.0
C0562,5,0.5468461538461539,1.0,4.0,0.0,6500.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.8561538461538462,0.0,0.7384615384615385,1.0,1.0
C0562,6,0.7823846153846155,1.0,4.0,0.0,6500.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.9746153846153847,1.0,0.9538461538461539,1.0,1.0
C0562,7,0.841,1.0,4.0,0.0,6500.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6699999999999999,1.0,0.4,1.0,0.0
C0562,8,0.44607692307692304,1.0,4.0,0.0,6500.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.686923076923077,0.0,0.4307692307692308,0.0,0.0
C0562,9,0.48923076923076914,1.0,4.0,0.0,6500.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.8307692307692307,0.0,0.6923076923076923,0.0,0.0
C0562,10,0.6783076923076923,1.0,4.0,0.0,6500.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6276923076923077,1.0,0.3230769230769231,1.0,1.0
C0562,11,0.7359230769230769,1.0,4.0,0.0,6500.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.6530769230769231,1.0,0.36923076923076925,1.0,1.0
C0563,1,0.6161842105263158,1.0,1.0,0.0,3800.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.7539473684210527,0.0,0.5526315789473685,1.0,0.0
C0563,2,0.47338719760074865,1.0,1.0,0.0,3800.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.44462399200249564,0.0,1.368421052631579,1.0,0.0
C0563,3,0.8139473684210526,1.0,1.0,0.0,3800.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.9131578947368421,1.0,0.8421052631578947,1.0,1.0
C0563,4,0.2434760192237616,1.0,1.0,0.0,3800.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.011586730745872069,0.0,3.026315789473684,1.0,1.0
C0563,5,0.4581464130706757,1.0,1.0,0.0,3800.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.560488043568919,0.0,1.263157894736842,1.0,1.0
C0563,6,0.5647619294203845,1.0,1.0,0.0,3800.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2492064314012815,1.0,1.631578947368421,1.0,1.0
C0563,7,0.8878947368421053,1.0,1.0,0.0,3800.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.8263157894736842,1.0,0.6842105263157895,1.0,0.0
C0563,8,0.496578947368421,1.0,1.0,0.0,3800.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.8552631578947368,0.0,0.7368421052631579,0.0,0.0
C0563,9,0.39004039412134894,1.0,1.0,0.0,3800.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.6668013137378299,0.0,1.1842105263157894,0.0,0.0
C0563,10,0.7661842105263158,1.0,1.0,0.0,3800.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.7539473684210527,1.0,0.5526315789473685,1.0,1.0
C0563,11,0.7792105263157895,1.0,1.0,0.0,3800.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7973684210526315,1.0,0.631578947368421,1.0,1.0
C0564,1,0.5283076923076923,1.0,4.0,1.0,6500.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6276923076923077,0.0,0.3230769230769231,1.0,0.0
C0564,2,0.907,1.0,4.0,1.0,6500.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.89,1.0,0.8,1.0,0.0
C0564,3,0.4562307692307692,1.0,4.0,1.0,6500.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7207692307692308,0.0,0.49230769230769234,1.0,1.0
C0564,4,0.34522826019599123,1.0,4.0,1.0,6500.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.18409420065330417,0.0,1.7692307692307692,1.0,1.0
C0564,5,0.5468461538461539,1.0,4.0,1.0,6500.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.8561538461538462,0.0,0.7384615384615385,1.0,1.0
C0564,6,0.7823846153846155,1.0,4.0,1.0,6500.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.9746153846153847,1.0,0.9538461538461539,1.0,1.0
C0564,7,0.841,1.0,4.0,1.0,6500.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6699999999999999,1.0,0.4,1.0,0.0
C0564,8,0.44607692307692304,1.0,4.0,1.0,6500.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.686923076923077,0.0,0.4307692307692308,0.0,0.0
C0564,9,0.48923076923076914,1.0,4.0,1.0,6500.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.8307692307692307,0.0,0.6923076923076923,0.0,0.0
C0564,10,0.6783076923076923,1.0,4.0,1.0,6500.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6276923076923077,1.0,0.3230769230769231,1.0,1.0
C0564,11,0.7359230769230769,1.0,4.0,1.0,6500.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.6530769230769231,1.0,0.36923076923076925,1.0,1.0
C0565,1,0.9824999999999999,0.0,0.0,1.0,2200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.975,1.0,0.9545454545454546,1.0,0.0
C0565,2,0.35493612051035917,0.0,0.0,1.0,2200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.049787068367863924,0.0,2.3636363636363638,1.0,0.0
C0565,3,0.35036383235143265,0.0,0.0,1.0,2200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.3678794411714422,0.0,1.4545454545454546,1.0,1.0
C0565,4,0.24002742726944346,0.0,0.0,1.0,2200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,9.142423147817327e-05,0.0,5.2272727272727275,1.0,1.0
C0565,5,0.26228207346430016,0.0,0.0,1.0,2200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0742735782143339,0.0,2.1818181818181817,1.0,1.0
C0565,6,0.4954946916666203,0.0,0.0,1.0,2200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.018315638888734165,1.0,2.8181818181818183,1.0,1.0
C0565,7,0.7910960138106917,0.0,0.0,1.0,2200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6703200460356392,1.0,1.1818181818181819,1.0,0.0
C0565,8,0.354643490828208,0.0,0.0,1.0,2200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.5488116360940265,0.0,1.2727272727272727,0.0,0.0
C0565,9,0.22007765311684113,0.0,0.0,1.0,2200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.1002588437228037,0.0,2.0454545454545454,0.0,0.0
C0565,10,0.8825,0.0,0.0,1.0,2200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.975,1.0,0.9545454545454546,1.0,1.0
C0565,11,0.7356192259233946,0.0,0.0,1.0,2200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8187307530779819,1.0,1.0909090909090908,1.0,1.0
